O O O O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O O SEG-S O O O O O O O O O SEG-S O O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O SEG-S O O O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O SEG-S	菩 萨 闻 是 不 恐 不 懈 不 难 不 怯 为 行 般 若 波 罗 蜜 何 以 故 五 阴 寂 故 众 生 亦 寂 云 何 五 阴 寂 故 众 生 亦 寂 以 五 阴 寂 故 六 波 罗 蜜 寂 以 五 阴 六 衰 寂 故 内 外 空 寂 及 有 无 空 亦 寂 以 五 阴 六 衰 寂 故 十 八 性 亦 寂 五 阴 寂 故 三 十 七 品 四 禅 四 等 及 四 空 定 四 无 碍 慧 亦 寂 以 五 阴 寂 故 佛 十 种 力 四 无 所 畏 大 慈 大 悲 及 十 八 法 萨 云 然 亦 寂 菩 萨 闻 是 诸 法 皆 寂 意 不 恐 怖 不 难 不 怯 是 为 行 般 若 波 罗 蜜
O O O O O O SEG-S O O O O O O SEG-S	白 布 袍 儿 腰 系 草 轻 麻 裙 子 足 穿 𪨗
O O O SEG-S O O O O O O SEG-S O O O O O O O O O SEG-S O O O O O O O O O O O O O O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O O O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O SEG-S O O O O O O O SEG-S O SEG-S O O SEG-S O O O SEG-S O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O SEG-S O O SEG-S O O SEG-S O O O O O O SEG-S	人 或 谓 某 先 生 盖 有 深 虑 焉 曰 江 西 生 齿 蕃 而 地 产 薄 丰 岁 犹 仰 邦 以 为 足 □ □ □ □ □ □ 夫 政 在 养 民 民 不 得 其 养 政 之 失 也 能 无 虑 虑 乎 予 闻 而 喜 曰 先 生 忧 民 若 此 吾 邦 之 民 可 以 无 忧 也 已 矣 闻 之 善 制 法 者 不 辟 地 而 民 阜 善 作 人 者 不 变 法 而 政 成 善 兴 化 者 不 易 吏 而 心 革 人 有 天 性 好 德 畏 法 其 常 也 惟 慎 其 所 以 感 之 者 是 故 帅 以 廉 则 墨 者 畏 帅 以 仁 则 暴 者 驯 帅 以 澹 泊 则 奢 者 俭 帅 以 正 直 则 媚 者 耻 帅 以 简 静 则 烦 扰 者 息 故 吏 道 清 而 兴 厘 之 政 可 举 政 理 赋 节 民 安 其 条 各 竭 力 任 职 乐 其 生 计 供 其 贡 赋 虽 至 愚 冥 岂 好 为 奸 欺 以 冒 法 禁 必 不 然 也 故 曰 政 有 本 治 有 要 身 修 而 百 姓 安 矣
O O O O O O SEG-S	五 叶 一 华 天 地 春
O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O O O O O O O O O O O O O O O O O SEG-S O O O O SEG-S O O O O O O O O SEG-S O O O O O SEG-S O O SEG-S O O SEG-S O O O O O O O O O O O O O O SEG-S O O O O SEG-S	于 氏 叹 了 一 回 沈 大 姨 说 这 福 只 在 人 享 那 媳 妇 子 怎 能 件 件 都 合 着 心 呢 □ 只 是 有 一 半 点 不 是 我 也 不 计 较 倘 若 是 我 这 媳 妇 给 你 只 怕 你 又 嫌 哩 于 氏 说 俺 姐 姐 你 说 起 来 我 就 不 是 乜 人 □ 沈 大 姨 说 珊 瑚 咋 来 □
O O O O O O SEG-S O O O O O O SEG-S	真 人 十 八 界 元 空 三 十 一 人 同 姓 吕
O O O O O O O O O O O SEG-S O O O SEG-S O O SEG-S O SEG-S O O O SEG-S O O O O O SEG-S O O O O SEG-S O O SEG-S O O O SEG-S SEG-S SEG-S O O O O SEG-S SEG-S O O SEG-S O O SEG-S O O SEG-S O O O SEG-S O O O O O SEG-S O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O SEG-S O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O O O O SEG-S O O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O SEG-S O O SEG-S	张 黄 黎 吕 之 诗 文 岭 南 诗 文 学 推 张 锦 芳 黄 丹 书 黎 简 吕 坚 四 家 吕 最 后 殁 □ 黄 黎 兼 工 书 画 吕 逊 之 吕 为 古 文 张 黄 黎 亦 不 能 及 坚 字 介 卿 号 石 颿 番 禺 人 为 诸 生 时 李 南 涧 见 其 诗 奇 之 由 是 得 名 性 兀 岸 自 异 少 所 许 可 豪 于 饮 高 谈 雄 辩 四 座 皆 惊 □ 家 贫 甚 然 胸 次 落 落 无 所 介 虽 箪 瓢 屡 空 笑 傲 自 若 也 大 兴 朱 文 正 公 珪 莅 粤 粤 之 名 士 咸 被 延 接 而 石 颿 与 二 樵 尤 见 称 许 □ 顾 蹭 蹬 名 场 老 而 不 遇 抑 塞 磊 落 之 气 时 发 之 于 诗 文 幽 艳 陆 离 奇 情 郁 勃 不 肯 作 一 常 语 □ 所 著 迟 删 集 六 卷 文 亦 附 焉 世 称 二 樵 生 平 所 至 求 诗 书 画 者 日 填 于 门 □ 砚 田 所 入 足 以 自 给 □ 既 殁 人 得 其 手 迹 珍 逾 球 璧 以 石 颿 视 二 樵 境 遇 之 丰 啬 又 或 异 之 岂 造 物 之 忌 名 特 甚 耶 二 樵 简 字 也
O O O O O O O O SEG-S	注 驰 骛 于 是 非 之 境 也
O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O O SEG-S O O SEG-S O O O O O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O SEG-S O SEG-S O O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O SEG-S O O O SEG-S O O O O O SEG-S O O O O SEG-S O SEG-S O O O O O O O O SEG-S O O O O O O O O SEG-S O O O O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O SEG-S O O O O O O O SEG-S O O O O O O O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O SEG-S O O O O O SEG-S O O SEG-S O O O O O O O O SEG-S O SEG-S O O O O O SEG-S O O O O O O O O SEG-S O O SEG-S O O O O O O O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O SEG-S O O O O O O O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O O O SEG-S O O O O O O O O O SEG-S O O O O O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O O O SEG-S O O O O O O O SEG-S O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O O SEG-S O O SEG-S O O O O SEG-S O O SEG-S O O O O O SEG-S O O O SEG-S O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O O O O O O SEG-S O O O O O O O O O SEG-S O O O SEG-S O O O SEG-S	至 第 三 日 殷 天 锡 骑 疋 马 引 三 十 人 手 执 弹 弓 游 玩 带 五 七 分 酒 到 柴 皇 城 宅 前 勒 住 马 叫 里 面 管 家 的 出 来 说 话 柴 进 听 得 穿 着 孝 服 忙 来 答 应 那 殷 天 锡 问 曰 你 是 他 家 什 么 人 柴 进 曰 小 可 是 柴 皇 城 亲 侄 柴 进 殷 天 锡 曰 我 前 日 分 付 教 他 家 搬 出 屋 去 如 何 不 依 我 言 柴 进 曰 前 日 家 叔 卧 病 不 敢 移 动 夜 来 身 故 待 断 七 了 搬 出 去 殷 天 锡 曰 放 屁 我 再 限 你 三 日 便 要 出 屋 三 日 外 不 搬 出 去 先 把 你 这 厮 枷 号 起 柴 进 便 曰 直 阁 休 恁 这 等 相 欺 我 家 也 是 龙 子 龙 孙 非 比 等 闲 况 有 太 祖 皇 帝 丹 书 铁 券 谁 敢 不 敬 殷 天 锡 喝 曰 你 将 铁 券 出 来 我 看 柴 进 曰 见 在 家 里 已 使 人 去 取 了 殷 天 锡 喝 曰 胡 说 左 右 与 我 着 寔 打 这 厮 三 十 人 却 待 俱 要 动 手 李 逵 已 在 门 缝 里 看 见 心 中 大 怒 便 拽 开 房 门 大 吼 一 声 早 把 殷 天 锡 揪 番 下 马 来 乱 打 一 会 那 众 人 看 见 打 得 凶 都 走 了 李 逵 提 起 拳 头 脚 尖 把 殷 天 锡 一 顿 打 死 在 地 下 柴 进 便 叫 李 逵 快 走 梁 山 泊 去 李 逵 曰 我 走 了 连 累 你 柴 进 曰 我 自 有 誓 书 铁 券 护 身 没 事 李 逵 取 了 双 斧 出 后 门 投 梁 山 伯 走 了 不 多 时 二 百 余 人 各 执 刀 枪 棍 棒 围 住 柴 皇 城 家 柴 进 出 来 曰 我 同 你 府 里 去 分 诉 众 人 却 入 家 里 捉 行 凶 黑 大 汉 不 见 了 只 把 柴 进 绑 州 衙 内 跪 下 知 府 喝 曰 你 怎 敢 打 死 我 殷 天 锡 柴 进 喝 曰 小 人 是 柴 世 宗 嫡 泒 子 孙 太 祖 赐 有 丹 书 铁 券 在 家 是 叔 叔 柴 皇 城 病 重 因 来 看 视 不 幸 身 故 殷 直 阁 却 带 三 十 人 到 家 要 赶 逐 出 屋 不 容 分 说 喝 令 众 人 把 我 殴 打 被 庄 客 李 大 救 护 一 时 行 凶 打 死 迯 走 高 廉 曰 他 是 个 庄 客 不 得 你 喝 令 如 何 敢 打 死 人 你 又 放 他 走 了 却 来 瞒 昧 官 府 喝 教 狱 卒 打 一 百 棍 柴 进 叫 曰 庄 客 李 大 救 主 悮 打 死 人 非 干 我 事 放 着 太 祖 皇 帝 御 书 如 何 便 下 刑 法 高 廉 曰 御 书 在 那 里 柴 进 曰 已 使 人 去 取 来 高 廉 大 怒 喝 曰 这 厮 只 是 抗 拒 官 府 喝 教 左 右 打 得 柴 进 皮 开 肉 绽 鲜 血 迸 流 招 做 使 令 庄 客 李 大 打 死 殷 天 锡 教 取 囚 枷 钉 了 监 下 大 牢 里 殷 夫 人 要 与 兄 弟 报 仇 教 丈 夫 抄 扎 柴 皇 城 家 私 监 禁 人 口 占 住 房 屋
O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O SEG-S O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O SEG-S SEG-S O O SEG-S O SEG-S O O SEG-S O SEG-S O O O SEG-S O O O O O O SEG-S O SEG-S O O O O O SEG-S O O O SEG-S O O SEG-S O O O SEG-S O O SEG-S O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O SEG-S O O SEG-S O O O O O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O SEG-S O O O O SEG-S O O O SEG-S O SEG-S O O O O O O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S	会 稽 崔 希 真 严 冬 之 日 有 负 薪 老 叟 立 门 外 雪 中 崔 凌 晨 见 之 有 伤 悯 之 色 揖 问 之 叟 去 笠 与 语 顾 其 状 貌 不 常 乃 问 其 姓 氏 云 某 姓 葛 第 三 崔 延 坐 崔 曰 雪 寒 既 甚 作 大 麦 汤 饼 可 乎 叟 曰 大 麦 四 时 炁 足 食 之 益 人 勿 以 豉 不 利 中 府 崔 然 之 自 促 令 备 馔 时 崔 张 绢 欲 召 画 工 为 图 连 阻 冱 寒 画 工 未 至 张 绢 倚 于 壁 叟 取 几 上 笔 墨 画 一 株 枯 松 一 采 药 道 士 一 鹿 随 之 落 笔 迅 逸 画 踪 高 古 殆 非 人 世 所 有 食 毕 致 谢 而 去 崔 异 其 事 宝 以 自 随 因 游 淮 海 遇 鉴 古 图 画 者 使 阅 之 鉴 者 曰 此 稚 川 之 子 葛 三 郎 画 也 崔 咸 通 初 入 长 安 于 灞 桥 遇 鬻 蔬 者 状 貌 与 叟 相 类 因 问 非 葛 三 郎 乎 蔬 者 笑 曰 非 也 葛 三 郎 是 晋 代 葛 稚 川 之 子 人 间 安 得 识 之 负 蔬 而 去 不 知 所 之
O O O SEG-S O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O SEG-S O O O O O O O O SEG-S O O O O O O O O O O O O SEG-S O O O O O O SEG-S O O O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O O O O O O O O SEG-S	释 道 晤 者 不 知 何 许 人 也 高 趣 放 荡 识 量 难 赀 末 住 永 嘉 陶 山 侧 精 舍 则 隐 居 修 真 诰 之 所 也 大 历 中 代 宗 为 陶 真 君 树 此 精 舍 晤 于 此 进 修 靡 怠 人 亦 倾 仰 一 夕 跏 趺 而 卒 身 肉 无 沮 如 入 三 昧 议 不 焚 葬 后 五 年 忽 举 右 手 状 若 传 香 州 官 民 庶 异 之 以 事 奏 敕 赐 紫 袈 裟 谥 曰 实 相 大 师 至 今 塔 中 州 民 祈 祷 幡 华 填 委 焉
O O O O O O O O O SEG-S	四 日 癸 丑 车 驾 发 镇 江 府
O O O O O O O SEG-S	信 礼 道 冲 众 妙 天 尊
SEG-S O O O O O O O O O O O O O O O O SEG-S O O O O O O O O O O O O SEG-S O O O O O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O O O O O O O O O O O O SEG-S	按 本 文 后 改 为 日 本 柴 四 郞 着 佳 人 奇 遇 叙 言 惟 篇 末 今 特 采 外 国 名 儒 所 撰 述 而 有 关 切 于 今 日 中 国 时 局 者 次 第 译 之 附 于 报 末 数 语 原 作 今 特 采 日 本 政 治 小 说 佳 人 奇 遇 译 之
O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O SEG-S	孤 峰 出 天 外 客 到 亦 稽 留 不 觉 月 华 晚 涧 猿 啼 更 愁
O O O O SEG-S O O O O SEG-S	寒 不 待 罗 襦 短 布 聊 自 织
SEG-S O O O O O O O O O O SEG-S O O O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O SEG-S	曰 凡 欲 不 疑 天 主 圣 教 之 深 奥 须 追 天 主 所 行 之 大 功 具 有 全 能 惟 信 天 主 无 所 不 能 万 疑 冰 释 矣
O O O O O O O O O SEG-S O O O O O SEG-S	□ 以 直 隶 大 名 道 王 汝 璧 为 山 东 按 察 使
O O O SEG-S O O O O SEG-S O O O SEG-S SEG-S O O SEG-S O O O O SEG-S O O O SEG-S O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O SEG-S	汉 实 录 曰 王 周 性 宽 恕 不 忤 物 情 初 刺 信 都 州 城 西 桥 败 覆 民 租 车 周 曰 桥 梁 不 饰 予 之 过 也 乃 还 其 所 沉 粟 出 私 财 以 修 之
O O O O O O O O SEG-S O O SEG-S O SEG-S O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O SEG-S O O SEG-S O O O O O O O SEG-S SEG-S O O O O O SEG-S O SEG-S O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O O O O O SEG-S	张 仲 淹 复 亨 少 为 进 士 同 郭 黼 周 询 卢 元 中 宏 词 科 为 文 有 体 且 长 于 吏 事 大 为 章 宗 所 知 登 第 不 十 年 位 三 品 擢 中 都 路 都 转 运 使 卒 时 年 方 四 十 余 不 然 大 拜 矣 然 以 其 附 胥 氏 得 进 清 论 鄙 之 士 大 夫 趋 向 不 可 不 慎 也
O O SEG-S O SEG-S O O O SEG-S O O O O O O O O O O O O O O O SEG-S O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O O SEG-S O O O O O O O SEG-S O O SEG-S	赵 将 军 未 详 武 卫 将 军 通 典 卷 二 十 八 职 官 十 武 官 上 左 右 武 卫 后 汉 末 曹 公 为 丞 相 有 武 卫 营 及 魏 文 帝 乃 置 武 卫 将 军 以 主 禁 旅 本 诗 约 作 于 顺 治 二 三 年 间
O O O O O O O O O O O O SEG-S	经 尔 时 舍 利 弗 □ 至 □ 三 菩 提 记
O O O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O SEG-S	屑 瑶 飘 絮 满 层 空 人 在 广 寒 宫 已 觉 楼 台 改 观 渐 看 桃 李 春 融
O O O O O O O O O O O O O O O O O SEG-S	□ □ 见 大 清 高 宗 纯 皇 帝 实 录 卷 六 百 八 十 三
O O SEG-S O O SEG-S O O SEG-S O O SEG-S	龚 懋 墀 郑 逢 兰 杨 必 亨 胡 上 琛
O O O O O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O SEG-S	□ 颂 曰 □ 专 心 牢 把 柁 跛 足 难 行 路 看 风 便 使 帆 沧 溟 顷 刻 过
O O O O O O SEG-S O O O O O O SEG-S	治 一 切 诸 留 滞 气 胸 膈 痞 闷 噎 不 通
O O O O O O SEG-S O O O O O O SEG-S	政 拙 催 科 永 陵 守 实 赖 贤 僚 明 可 否
O O O O O O O O SEG-S O O O SEG-S O O SEG-S O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O SEG-S O O O SEG-S	主 治 两 胁 积 气 如 卵 石 膨 胀 肠 鸣 食 不 化 胸 胁 痛 烦 热 支 满 呕 吐 咳 喘 不 得 卧 腰 脊 冷 痛 不 得 转 侧 肩 臂 不 举 伤 饱 身 黄 瘦 弱 泄 泻 四 肢 懈 堕 善 恐 少 气 厥 逆
O O O O SEG-S O O O O SEG-S	客 有 持 六 经 翩 翩 西 入 秦
O O O O SEG-S O O O O SEG-S	去 国 已 八 年 故 人 今 有 谁
O O O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O O O SEG-S	八 年 八 月 四 日 诏 按 察 司 所 至 官 有 才 能 显 著 者 保 明 以 闻
O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O O SEG-S O O O O O O O SEG-S O SEG-S	陈 廷 敬 曰 此 承 上 章 先 宫 殿 而 后 池 苑 也 下 继 昆 明 二 章 先 内 苑 而 及 外 城 也 上 下
O SEG-S O O O O O O O O O SEG-S O O O O O O O SEG-S	世 尊 四 念 处 乃 至 十 八 不 共 法 是 行 般 若 波 罗 蜜 不
O O O O O SEG-S O O O O O O O O SEG-S O O O O SEG-S O O SEG-S O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O O SEG-S	上 杵 研 为 细 末 炼 蜜 为 丸 如 梧 桐 子 大 每 服 二 十 丸 温 水 下 日 三 服 以 通 利 为 度 产 后 大 便 秘 者 每 服 十 丸 米 饮 下
O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O SEG-S O O O SEG-S O O SEG-S O O O O SEG-S O O O SEG-S O SEG-S O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O O O O O SEG-S O SEG-S O O O O O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O O SEG-S O O SEG-S O O O SEG-S O SEG-S O O O O O SEG-S O SEG-S O O O O O O O SEG-S	岁 戊 子 朝 于 和 林 加 金 紫 光 禄 大 夫 知 平 阳 府 事 兼 本 路 兵 马 都 总 管 庚 寅 太 宗 南 伐 道 平 阳 见 田 野 不 治 以 问 守 贤 对 曰 民 贫 窘 乏 耕 具 致 然 诏 给 牛 万 头 仍 徙 关 中 生 口 垦 地 河 东 辛 卯 平 阳 当 移 粟 万 石 输 云 中 守 贤 奏 以 百 姓 疲 敝 不 任 挽 载 帝 嘉 纳 之 时 河 中 未 下 守 贤 建 言 以 为 将 士 逗 留 沮 挠 多 所 伤 溺 臣 请 自 北 面 凿 城 先 登 如 其 言 城 果 下 遂 构 浮 桥 明 年 蒲 津 南 济 潼 关 二 月 大 破 赵 雄 兵 于 芮 城
